@relation train_data_new_processed

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute AccX21 numeric
@attribute AccY21 numeric
@attribute AccZ21 numeric
@attribute GyrX21 numeric
@attribute GyrY21 numeric
@attribute GyrZ21 numeric
@attribute AccX22 numeric
@attribute AccY22 numeric
@attribute AccZ22 numeric
@attribute GyrX22 numeric
@attribute GyrY22 numeric
@attribute GyrZ22 numeric
@attribute AccX23 numeric
@attribute AccY23 numeric
@attribute AccZ23 numeric
@attribute GyrX23 numeric
@attribute GyrY23 numeric
@attribute GyrZ23 numeric
@attribute AccX24 numeric
@attribute AccY24 numeric
@attribute AccZ24 numeric
@attribute GyrX24 numeric
@attribute GyrY24 numeric
@attribute GyrZ24 numeric
@attribute AccX25 numeric
@attribute AccY25 numeric
@attribute AccZ25 numeric
@attribute GyrX25 numeric
@attribute GyrY25 numeric
@attribute GyrZ25 numeric
@attribute AccX26 numeric
@attribute AccY26 numeric
@attribute AccZ26 numeric
@attribute GyrX26 numeric
@attribute GyrY26 numeric
@attribute GyrZ26 numeric
@attribute AccX27 numeric
@attribute AccY27 numeric
@attribute AccZ27 numeric
@attribute GyrX27 numeric
@attribute GyrY27 numeric
@attribute GyrZ27 numeric
@attribute AccX28 numeric
@attribute AccY28 numeric
@attribute AccZ28 numeric
@attribute GyrX28 numeric
@attribute GyrY28 numeric
@attribute GyrZ28 numeric
@attribute AccX29 numeric
@attribute AccY29 numeric
@attribute AccZ29 numeric
@attribute GyrX29 numeric
@attribute GyrY29 numeric
@attribute GyrZ29 numeric
@attribute AccX30 numeric
@attribute AccY30 numeric
@attribute AccZ30 numeric
@attribute GyrX30 numeric
@attribute GyrY30 numeric
@attribute GyrZ30 numeric
@attribute Label {up,down,right,left}

@data
13,-44,4,-12,-14,-1,9,-24,-4,-13,-9,-4,2,-19,-3,-13,-9,-3,7,-17,-5,-12,-9,-5,1,-14,-5,-12,-9,-6,-1,-7,-9,-11,-9,-8,-4,-8,-7,-11,-10,-9,-3,-8,-9,-11,-11,-11,-10,-8,-8,-11,-11,-11,-7,-9,-9,-11,-11,-11,-9,-9,-8,-11,-11,-11,-9,-9,-9,-11,-11,-11,-9,-9,-9,-11,-11,-11,-9,-8,-9,-11,-11,-11,-9,-8,-8,-11,-11,-11,-10,-8,-9,-11,-11,-11,-16,-8,-11,-11,-11,-9,-15,-10,-11,-12,-11,-8,-21,-8,-14,-13,-12,-4,-15,-11,-8,-14,-8,-1,-2,-8,-7,-13,-6,-1,11,-9,-4,-11,-5,-5,20,-15,-5,-10,-8,-10,24,-18,0,-9,-10,-20,12,-14,-7,-8,-16,-25,-4,-16,-8,-8,-18,-27,-14,-12,-7,-9,-17,-26,-26,-1,-13,-10,-18,-20,-42,5,-12,-10,-7,-14,-35,-2,-14,-10,-12,-8,up
37,-25,6,-15,12,-6,18,-12,0,-13,-3,-7,11,-10,-3,-12,-5,-8,6,-8,-6,-11,-7,-9,2,-8,-6,-11,-7,-9,-6,-5,-9,-11,-12,-10,-8,-7,-9,-11,-10,-11,-9,-8,-9,-11,-11,-11,-9,-9,-8,-11,-10,-11,-7,-9,-9,-11,-11,-11,-9,-9,-8,-11,-11,-11,-10,-8,-9,-11,-11,-11,-10,-9,-9,-11,-11,-10,-12,-9,-9,-11,-11,-10,-18,-9,-12,-12,-11,-8,-20,-11,-11,-13,-10,-5,-14,-11,-9,-13,-9,-2,-10,-8,-8,-13,-8,0,8,-4,-7,-12,-6,-4,30,-12,-2,-11,-2,-9,19,-11,-5,-9,-14,-22,7,-12,-4,-8,-16,-23,3,-18,-7,-7,-15,-28,-11,-17,-7,-8,-20,-27,-34,-5,-13,-9,-23,-22,-37,-1,-9,-8,-10,-12,-27,-2,-21,-10,-9,-11,-22,-4,-14,-12,-9,-5,-19,-7,-11,-12,-5,-3,-15,-10,-8,-12,-7,-5,up
-3,-5,-19,-10,-11,-11,-10,-6,-13,-11,-11,-11,-7,-7,-11,-11,-11,-11,-9,-8,-9,-11,-10,-11,-8,-8,-10,-11,-10,-11,-9,-9,-8,-11,-11,-11,-8,-9,-8,-11,-10,-11,-9,-9,-9,-11,-11,-11,-8,-8,-10,-11,-11,-11,-10,-8,-9,-11,-11,-11,-10,-9,-9,-11,-10,-11,-11,-9,-9,-11,-11,-10,-15,-9,-11,-11,-10,-9,-17,-11,-10,-12,-11,-7,-15,-11,-10,-12,-10,-5,-20,-9,-10,-13,-11,-2,-3,-8,-8,-13,-6,0,15,-6,-4,-10,-6,-9,36,-12,-2,-11,-6,-14,9,-9,-6,-9,-16,-22,13,-16,-3,-8,-14,-24,0,-16,-6,-7,-18,-29,-17,-15,-8,-10,-21,-23,-43,0,-14,-8,-19,-14,-31,-4,-11,-10,-6,-10,-29,-2,-17,-11,-9,-8,-24,-5,-13,-12,-10,-4,-14,-5,-10,-14,-1,7,-1,-11,-7,-13,-3,-1,26,-16,-5,-12,-6,-1,up
30,-47,-39,-15,-16,0,16,-30,-9,-13,-16,-3,14,-20,-11,-12,-14,-6,2,-17,-10,-12,-12,-7,2,-15,-11,-11,-12,-7,-5,-7,-4,-10,-11,-9,-7,-7,-10,-10,-11,-10,-12,-8,-9,-11,-10,-10,-6,-9,-10,-11,-11,-11,-9,-9,-9,-11,-11,-11,-9,-9,-9,-11,-10,-11,-9,-8,-9,-11,-11,-11,-8,-9,-9,-11,-10,-11,-9,-8,-9,-11,-11,-11,-10,-8,-8,-11,-11,-11,-10,-9,-8,-11,-11,-11,-13,-9,-9,-11,-10,-10,-11,-10,-10,-11,-11,-9,-15,-10,-11,-12,-11,-7,-19,-10,-12,-12,-11,-4,-10,-10,-9,-13,-8,-2,-6,-8,-9,-12,-8,-2,3,-7,-7,-11,-7,-4,23,-13,-3,-11,-5,-14,26,-15,-3,-10,-10,-22,2,-13,-5,-9,-16,-24,4,-15,-6,-8,-16,-27,-11,-9,-6,-8,-19,-27,-40,3,-20,-9,-20,-11,-44,-2,-10,-9,-6,-11,up
46,16,-49,-12,-51,-2,-9,-4,-11,-12,-22,2,12,-7,-15,-13,-18,-2,5,-7,-11,-12,-16,-4,3,-7,-12,-12,-16,-5,-9,-11,-3,-12,-8,-7,3,-8,-11,-11,-11,-11,-10,-7,-7,-11,-11,-11,-8,-8,-9,-11,-11,-11,-9,-9,-8,-11,-10,-11,-9,-9,-9,-11,-11,-11,-9,-9,-8,-11,-11,-11,-9,-9,-9,-11,-11,-11,-10,-8,-9,-11,-11,-10,-11,-9,-9,-11,-10,-10,-13,-10,-10,-11,-11,-8,-15,-11,-9,-12,-9,-7,-16,-11,-10,-12,-11,-6,-16,-12,-9,-13,-10,-3,-5,-11,-6,-13,-8,-4,-4,-9,-3,-12,-7,-5,15,-7,-6,-9,-8,-11,35,-16,-1,-11,-11,-18,3,-9,-5,-8,-12,-23,-7,-18,-7,-8,-13,-20,9,-14,-8,-9,-14,-25,-15,-13,-7,-11,-18,-24,-40,1,-11,-8,-13,-18,-23,1,-25,-9,-23,-15,-22,-3,-12,-11,-6,-12,up
28,8,-16,-10,-60,-7,8,2,-6,-11,-23,-6,11,-1,-10,-11,-21,-8,2,-2,-9,-11,-18,-8,1,-3,-11,-11,-16,-8,-5,-7,-8,-11,-6,-9,-4,-8,-11,-11,-11,-11,-11,-8,-9,-11,-10,-11,-7,-9,-9,-11,-11,-11,-9,-9,-7,-11,-11,-11,-9,-9,-9,-11,-11,-11,-11,-9,-8,-11,-11,-11,-9,-9,-9,-11,-11,-11,-11,-8,-8,-11,-10,-11,-12,-8,-6,-10,-10,-11,-11,-10,-9,-10,-10,-9,-15,-7,-10,-11,-12,-7,-20,-8,-12,-12,-11,-4,-9,-10,-12,-13,-10,-2,-7,-9,-12,-14,-9,0,6,-8,-7,-13,-7,-3,17,-14,-2,-11,-6,-11,38,-18,1,-10,-5,-19,12,-11,-4,-9,-16,-28,7,-10,-7,-8,-19,-32,-14,-5,-14,-7,-25,-28,-39,1,-19,-10,-9,-23,-56,2,-15,-10,-22,-12,-30,-6,-13,-10,-6,-5,-24,-8,-11,-11,-7,-1,up
7,-6,-10,-11,6,-9,-1,-4,-14,-10,-9,-10,-6,-6,-10,-10,-6,-9,-3,-7,-10,-11,-8,-10,-5,-7,-10,-11,-9,-10,-9,-8,-9,-11,-12,-10,-8,-9,-8,-11,-9,-10,-7,-9,-9,-11,-11,-11,-10,-9,-8,-11,-11,-11,-10,-9,-9,-11,-10,-11,-9,-9,-9,-11,-11,-11,-10,-9,-8,-11,-10,-11,-9,-8,-8,-11,-10,-11,-9,-9,-8,-11,-11,-11,-12,-9,-8,-11,-11,-10,-16,-9,-8,-11,-10,-9,-16,-8,-13,-11,-12,-7,-21,-10,-9,-13,-8,-2,-9,-9,-9,-12,-8,-1,-5,-9,-6,-12,-8,-1,7,-8,-7,-10,-6,-4,19,-15,-3,-10,-10,-12,37,-16,-1,-9,-12,-21,4,-16,-6,-9,-17,-25,1,-17,-7,-9,-18,-27,-7,-16,-7,-10,-19,-28,-20,-6,-7,-11,-16,-22,-47,8,-24,-8,-17,-8,-33,-8,-8,-10,-5,-8,-21,-2,-15,-11,-6,-7,up
0,-2,-8,-10,-9,-22,-13,5,-9,-10,-13,-21,-21,4,-12,-10,-12,-16,-37,7,-11,-10,-6,-10,-23,-5,-14,-11,-11,-10,-25,-4,-12,-11,-13,-7,-24,-7,-10,-11,-8,-3,-12,-9,-11,-12,-8,-4,1,-13,-11,-12,-13,-8,-5,-4,-7,-11,-9,-8,-5,-6,-10,-11,-9,-8,-4,-7,-10,-11,-11,-10,-8,-8,-9,-11,-10,-10,-7,-8,-9,-11,-11,-11,-9,-9,-9,-11,-10,-11,-9,-9,-8,-11,-10,-11,-7,-8,-10,-11,-11,-11,-10,-8,-8,-11,-11,-11,-8,-8,-8,-11,-10,-11,-10,-8,-8,-11,-11,-11,-10,-8,-9,-11,-11,-10,-13,-9,-9,-11,-11,-10,-16,-10,-10,-11,-10,-8,-19,-9,-14,-12,-12,-5,-13,-10,-15,-14,-14,-3,-11,-9,-4,-16,-8,-2,2,-6,-6,-14,-7,-3,23,-11,-4,-11,-5,-9,18,-17,-1,-9,-11,-20,2,-16,1,-7,-9,-22,up
13,-25,-2,-15,4,-5,9,-1,-5,-11,-12,-22,-6,4,-14,-10,-14,-19,-31,1,-23,-7,-17,-9,-10,-7,-21,-11,-12,-10,-25,-2,-11,-10,-16,-10,-21,-7,-14,-11,-6,-4,-17,-9,-9,-11,-7,-3,5,-8,-6,-14,-3,-10,-17,-3,-1,-11,-8,-8,-2,-6,-13,-11,-6,-10,-10,-6,-9,-11,-13,-10,-8,-8,-10,-12,-10,-10,-10,-9,-4,-11,-12,-10,-5,-8,-9,-11,-11,-10,-9,-8,-8,-11,-11,-10,-8,-8,-8,-11,-11,-11,-9,-9,-8,-11,-11,-11,-9,-9,-8,-11,-11,-11,-10,-9,-9,-11,-11,-11,-10,-8,-8,-11,-11,-10,-9,-9,-8,-11,-10,-10,-9,-9,-8,-11,-11,-10,-8,-9,-9,-11,-11,-11,-9,-9,-8,-11,-11,-11,-7,-9,-9,-11,-11,-11,-9,-9,-8,-11,-11,-11,-12,-10,-15,-12,-11,-9,-20,-13,-11,-13,-11,-7,-20,-10,-11,-14,-9,-3,up
48,3,15,-9,8,-1,18,4,5,-6,-5,-6,39,-2,-5,-4,-9,-16,51,-14,1,-7,-6,-19,17,-11,-5,-7,-16,-26,1,-18,-7,-7,-19,-26,3,-19,-9,-8,-19,-28,-19,-16,-6,-10,-14,-24,-47,-5,-18,-9,-20,-16,-35,-5,-3,-10,-5,-8,-19,-3,-14,-11,-10,-9,-29,-3,-9,-11,-8,-4,-16,-7,-12,-12,-11,-4,-8,-8,-4,-11,-7,-7,3,-10,-16,-12,-14,-7,-9,-6,-7,-11,-9,-7,1,-8,-11,-11,-10,-10,-9,-7,-8,-11,-10,-10,-7,-9,-10,-11,-11,-11,-10,-9,-7,-11,-11,-10,-8,-9,-8,-11,-10,-11,-9,-9,-8,-11,-10,-11,-8,-9,-9,-10,-11,-11,-9,-9,-9,-11,-11,-11,-8,-9,-9,-11,-11,-11,-8,-9,-10,-11,-11,-11,-9,-9,-9,-11,-11,-11,-16,-8,-13,-12,-13,-9,-17,-10,-9,-12,-10,-6,-19,-8,-13,-13,-12,-3,up
29,-12,16,-15,9,0,20,-4,5,-11,3,-5,35,-5,0,-8,3,-10,50,-20,2,-9,-2,-16,14,-12,-4,-9,-13,-24,3,-16,-6,-7,-16,-25,0,-18,-7,-8,-15,-27,-18,-14,-8,-11,-22,-26,-38,-1,-19,-10,-20,-19,-33,-3,-7,-9,-6,-12,-25,-2,-15,-11,-10,-8,-20,-4,-9,-11,-10,-5,-16,-7,-10,-10,-6,-4,-18,-8,-3,-11,-7,-6,1,-12,-13,-12,-12,-4,0,-8,-7,-11,-8,-9,-7,-6,-11,-11,-11,-9,-8,-8,-9,-11,-11,-10,-6,-8,-9,-11,-11,-11,-8,-9,-8,-11,-11,-11,-9,-9,-8,-11,-12,-11,-10,-9,-8,-11,-10,-11,-9,-8,-9,-11,-11,-11,-9,-9,-8,-11,-10,-11,-8,-8,-9,-11,-11,-11,-9,-8,-8,-11,-10,-11,-9,-8,-9,-11,-11,-11,-17,-9,-10,-11,-10,-9,-14,-10,-11,-12,-10,-7,-16,-11,-9,-12,-10,-5,up
21,-26,-16,-13,-40,-42,-25,-15,-11,-12,-31,-34,-19,-15,-9,-11,-22,-29,-20,-10,-11,-11,-24,-28,-23,-7,-8,-10,-17,-22,-45,4,-11,-9,-15,-15,-31,-4,-14,-10,-9,-10,-27,-3,-13,-10,-12,-6,-23,-4,-11,-10,-5,-3,-16,-8,-14,-11,-10,-4,3,-15,-8,-12,-6,-5,1,-7,-6,-12,-9,-6,-2,-7,-8,-11,-8,-9,-3,-8,-9,-11,-12,-10,-6,-8,-9,-11,-10,-11,-9,-8,-9,-11,-11,-11,-8,-9,-9,-11,-11,-11,-10,-9,-8,-11,-11,-11,-10,-9,-9,-11,-10,-11,-10,-9,-8,-11,-11,-11,-11,-9,-7,-11,-9,-10,-10,-9,-10,-11,-9,-10,-14,-10,-7,-11,-11,-8,-16,-10,-8,-11,-11,-7,-15,-12,-7,-11,-10,-5,-13,-11,-9,-12,-12,-4,-12,-10,-5,-11,-10,-2,15,-9,-8,-10,-8,-8,34,-16,-5,-11,-7,-14,11,-11,-9,-11,-16,-22,up
4,0,-9,-12,-13,-25,-17,4,-5,-10,-16,-23,-24,6,-10,-10,-12,-8,-37,1,-10,-9,-5,-13,-29,1,-11,-10,-10,-9,-34,-2,-10,-10,-8,-3,-20,-8,-11,-11,-6,0,-12,-11,-8,-11,-8,-7,1,-9,-9,-12,-13,-3,0,-10,-8,-11,-10,-6,2,-9,-8,-11,-10,-10,-7,-7,-9,-10,-11,-11,-9,-8,-10,-11,-10,-11,-7,-9,-9,-11,-11,-11,-9,-9,-9,-11,-11,-11,-10,-9,-9,-11,-10,-11,-8,-9,-10,-11,-11,-10,-8,-9,-9,-11,-11,-11,-9,-9,-9,-11,-11,-11,-9,-9,-9,-11,-11,-11,-8,-9,-9,-11,-11,-11,-9,-9,-8,-11,-11,-11,-14,-8,-9,-11,-10,-10,-14,-10,-10,-11,-12,-9,-17,-9,-11,-11,-10,-6,-17,-11,-10,-12,-11,-3,-20,-7,-10,-13,-9,0,12,-8,-7,-11,-6,-5,33,-9,-6,-12,-4,-8,12,-13,-6,-10,-12,-20,up
90,-26,14,-12,9,-21,-12,-20,-14,-8,-24,-37,-19,-23,-5,-10,-15,-24,-9,-18,-8,-10,-16,-25,-16,-13,-7,-9,-14,-23,-37,-7,-16,-9,-23,-21,-27,-5,-12,-10,-8,-7,-23,-1,-11,-10,-10,-13,-27,2,-19,-11,-12,-9,-23,-3,-14,-12,-10,-4,-14,-8,-9,-12,-4,-4,-6,-7,-6,-11,-10,-9,-2,-6,-12,-12,-11,-6,-5,-11,-2,-11,-8,-7,-2,-8,-8,-11,-10,-10,-10,-7,-8,-11,-11,-10,-6,-8,-10,-11,-11,-11,-9,-8,-8,-11,-11,-11,-8,-9,-9,-11,-11,-11,-9,-9,-8,-11,-11,-11,-8,-9,-9,-11,-10,-11,-9,-8,-8,-11,-11,-11,-10,-9,-9,-11,-11,-10,-12,-8,-8,-11,-10,-10,-12,-9,-9,-11,-11,-9,-20,-9,-9,-12,-11,-6,-13,-11,-9,-12,-10,-4,5,-11,-5,-11,-7,-3,15,-12,-8,-10,-7,-9,22,-18,-6,-11,-11,-15,up
10,-6,-29,-15,-18,6,12,-13,-11,-14,-11,0,12,-11,-10,-13,-11,-4,5,-8,-11,-12,-11,-5,2,-8,-11,-12,-12,-6,-2,-8,-6,-11,-9,-9,-6,-6,-10,-11,-10,-10,-9,-7,-9,-10,-11,-10,-10,-8,-9,-11,-10,-10,-7,-9,-9,-11,-9,-10,-9,-9,-8,-11,-11,-10,-8,-9,-8,-11,-11,-11,-13,-9,-9,-11,-10,-10,-11,-9,-11,-11,-13,-9,-19,-9,-11,-12,-11,-6,-19,-11,-10,-13,-10,-3,-17,-7,-11,-13,-7,-1,1,-9,-6,-12,-8,-1,7,-10,-3,-11,-4,-6,34,-16,-4,-9,-4,-13,13,-14,-8,-9,-15,-23,12,-20,-5,-9,-19,-25,-5,-18,-9,-9,-13,-27,-11,-15,-10,-11,-20,-25,-38,-6,-6,-11,-18,-19,-18,-1,-6,-9,-9,-9,-30,5,-14,-10,-12,-14,-21,0,-14,-10,-10,-8,-23,-2,-13,-10,-7,-6,-19,-5,-13,-11,-11,-5,up
22,-13,-10,-10,-18,-11,4,-8,-9,-10,-11,-10,1,-8,-10,-11,-12,-10,-1,-8,-9,-11,-11,-11,-4,-8,-9,-11,-12,-11,-10,-7,-9,-11,-9,-10,-9,-8,-9,-11,-11,-10,-9,-9,-8,-11,-11,-11,-9,-9,-8,-11,-11,-11,-8,-9,-9,-11,-10,-11,-8,-9,-8,-11,-12,-11,-10,-9,-9,-11,-11,-11,-12,-9,-9,-11,-9,-10,-13,-9,-10,-11,-12,-9,-16,-9,-9,-11,-11,-8,-14,-11,-9,-12,-12,-6,-15,-11,-10,-12,-10,-4,-9,-12,-9,-13,-11,-2,-1,-10,-7,-12,-5,-2,12,-13,-4,-10,-7,-4,20,-9,-6,-9,-6,-15,19,-15,-8,-10,-13,-20,6,-14,-7,-9,-16,-25,-1,-15,-8,-9,-16,-27,-12,-11,-11,-11,-19,-28,-28,-10,-10,-11,-14,-18,-34,1,-7,-9,-13,-15,-21,-1,-15,-9,-10,-13,-31,1,-11,-9,-9,-7,-22,-4,-13,-10,-6,-5,up
-4,-7,4,-12,-10,-5,0,-7,-4,-11,-13,-7,-5,-8,-4,-11,-11,-8,-4,-7,-6,-11,-11,-9,-5,-8,-6,-11,-11,-9,-6,-8,-9,-11,-11,-10,-9,-8,-8,-11,-10,-11,-7,-8,-9,-11,-10,-11,-9,-9,-8,-11,-11,-11,-10,-9,-8,-11,-10,-11,-9,-8,-9,-11,-11,-11,-12,-9,-8,-11,-10,-10,-12,-9,-9,-11,-12,-10,-21,-8,-10,-11,-10,-7,-18,-11,-11,-12,-11,-4,-12,-10,-10,-12,-9,-3,-9,-8,-6,-12,-8,-1,2,-7,-7,-10,-5,-3,27,-15,-4,-10,-7,-5,27,-16,-4,-9,-11,-20,3,-15,-7,-9,-15,-23,7,-19,-10,-10,-16,-26,-4,-18,-8,-12,-20,-27,-29,-8,-8,-10,-15,-29,-30,-1,-11,-11,-14,-14,-29,0,-11,-10,-11,-12,-32,0,-9,-9,-11,-9,-24,-2,-11,-11,-6,-3,-18,-4,-14,-11,-11,-1,-21,-7,-10,-11,-8,-1,up
67,-40,0,-11,-9,-43,-13,-14,-13,-11,-29,-36,-15,-16,-5,-9,-21,-28,-15,-13,-10,-10,-16,-26,-16,-9,-8,-10,-16,-23,-33,1,-15,-10,-17,-14,-32,0,-5,-10,-6,-14,-22,2,-16,-10,-11,-10,-22,-2,-10,-10,-11,-7,-20,-4,-14,-11,-10,-5,-16,-8,-7,-11,-8,-7,2,-11,-14,-11,-12,-4,-6,-10,-6,-12,-8,-7,-4,-8,-9,-11,-9,-8,-4,-8,-8,-11,-9,-10,-6,-8,-9,-11,-11,-11,-9,-8,-8,-11,-10,-11,-8,-8,-9,-11,-11,-11,-10,-9,-8,-11,-11,-11,-10,-9,-9,-11,-11,-10,-12,-10,-8,-11,-10,-10,-9,-10,-9,-11,-11,-10,-13,-10,-8,-11,-11,-9,-11,-11,-9,-11,-10,-8,-14,-11,-8,-11,-11,-7,-12,-11,-10,-11,-10,-5,-12,-11,-8,-12,-10,-4,19,-14,-10,-10,-6,-10,16,-18,-5,-11,-12,-17,6,-15,-7,-11,-16,-19,up
1,-20,6,-6,6,-15,-9,-8,-3,-9,-5,-18,-14,-7,-4,-9,-5,-16,-21,-4,-7,-10,-13,-12,-30,-3,-6,-10,-7,-12,-24,0,-14,-11,-16,-11,-30,-4,-9,-10,-9,-5,-16,-6,-12,-11,-11,-5,-10,-7,-9,-10,-7,-6,3,-9,-12,-10,-12,-5,-6,-9,-6,-11,-5,-6,3,-8,-12,-11,-12,-9,-9,-7,-8,-11,-11,-10,-7,-8,-9,-11,-10,-10,-9,-8,-8,-11,-10,-11,-8,-8,-9,-11,-11,-11,-9,-9,-8,-11,-11,-11,-8,-8,-9,-11,-11,-11,-10,-8,-9,-11,-10,-11,-9,-9,-8,-11,-10,-10,-10,-9,-9,-11,-11,-10,-12,-9,-9,-11,-10,-10,-11,-10,-9,-11,-13,-9,-13,-10,-12,-11,-13,-7,-12,-12,-10,-12,-10,-6,-11,-12,-13,-13,-11,-5,-6,-11,-11,-13,-11,-5,-1,-13,-7,-14,-5,-3,16,-10,1,-12,-5,-12,22,-14,-4,-10,-9,-15,up
21,-30,-12,-13,1,-7,8,-23,-4,-11,-7,-11,4,-20,-7,-10,-9,-12,-1,-21,-6,-10,-10,-13,-4,-20,-7,-10,-10,-13,-11,-16,-4,-10,-12,-14,-9,-16,-8,-10,-13,-14,-12,-14,-7,-11,-12,-13,-9,-12,-8,-11,-12,-12,-10,-10,-9,-10,-11,-12,-7,-9,-11,-10,-12,-11,-6,-8,-9,-10,-11,-12,0,-7,-9,-9,-11,-14,0,-2,-9,-8,-11,-17,1,2,-10,-7,-11,-19,-4,11,-12,-6,-13,-21,-15,17,-9,-7,-9,-23,-23,16,-20,-9,-13,-15,-17,-7,-9,-13,-9,-7,-30,-11,-10,-13,-10,-2,-20,-17,-8,-14,-7,1,-8,-20,-14,-15,-12,7,-8,-17,-4,-16,-9,4,-13,3,-14,-14,-10,0,4,-1,-9,-15,-9,-2,1,-9,-7,-13,-11,-5,1,-16,-3,-11,-11,-11,2,-24,-3,-9,-10,-17,-1,-27,-5,-7,-12,-20,-8,-25,-7,-7,-12,-19,down
22,12,1,-3,-12,-23,10,7,-6,-4,-11,-23,-1,8,-10,-5,-12,-23,-7,11,-13,-5,-11,-21,-8,11,-12,-7,-11,-21,-18,13,-14,-9,-10,-18,-28,1,-14,-12,-11,-10,-23,-2,-12,-14,-9,-6,-21,-12,-7,-15,-11,-2,-16,-11,-12,-16,-10,4,-11,-15,-11,-17,-10,7,0,-5,-8,-15,-9,2,-1,-7,-8,-14,-11,0,6,-9,-8,-13,-10,-4,4,-18,0,-11,-10,-11,3,-24,-2,-9,-10,-16,-2,-27,-6,-8,-12,-19,-7,-27,-5,-7,-11,-20,-13,-22,-8,-8,-11,-19,-17,-16,-13,-9,-11,-16,-17,-14,-11,-10,-12,-14,-15,-10,-10,-10,-11,-11,-11,-9,-11,-11,-11,-11,-9,-8,-10,-11,-10,-10,-8,-9,-8,-11,-10,-10,-8,-8,-9,-11,-11,-10,-8,-9,-8,-11,-11,-11,-8,-8,-9,-11,-11,-11,-9,-9,-8,-11,-11,-11,-7,-8,-8,-10,-11,-11,down
